gamma,k,fingerprint_length,n_recipients,sk,id,embedding_ratio,recipient_id,attribute,rel_delta_mean,rel_delta_std,hellinger_distance,kl_divergence,emd,ks,p_value
16,500,128,20,103,0,0.0625,0,Cover_Type,0.00032777777777777867,4.765084930382343e-05,0.000995739051663056,3.962621087861663e-06,0.00216666666666665,0.0009000000000000119,1.0
16,500,128,20,104,0,0.0625,0,Id,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,500,128,20,104,0,0.0625,0,Elevation,2.7526015441535648e-05,0.0003541375929600845,0.000994788951370141,3.943788614213116e-06,0.18366666666666637,0.00040000000000001146,1.0
16,500,128,20,104,0,0.0625,0,Aspect,0.00016749999999995504,0.0003417730139385508,0.0006407764309724974,1.6424127939097395e-06,0.07283333333333364,0.0007666666666666377,1.0
16,500,128,20,104,0,0.0625,0,Slope,0.00021147540983606776,0.00030844621235742253,0.0007793767979459601,2.429170836924283e-06,0.01303333333333366,0.0007333333333333636,1.0
16,500,128,20,104,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.00012233804914370605,0.0007114621063887894,0.0011038317299696084,4.8752003991846775e-06,0.21503333333333213,0.0010666666666666602,1.0
16,500,128,20,104,0,0.0625,0,Vertical_Distance_To_Hydrology,1.719047619047842e-05,0.0003913743474570388,0.0013626721416375514,7.508798380512222e-06,0.05163333333333453,0.0006000000000000033,1.0
16,500,128,20,104,0,0.0625,0,Horizontal_Distance_To_Roadways,0.0002894150156901428,0.00025521483700772536,0.0005496237684515584,1.208399645470604e-06,2.0968333333333407,0.0007666666666666377,1.0
16,500,128,20,104,0,0.0625,0,Hillshade_9am,6.430446194215398e-06,0.0002847025381971577,0.0006329903142047375,1.6042636802764627e-06,0.009966666666666638,0.00019999999999997797,1.0
16,500,128,20,104,0,0.0625,0,Hillshade_Noon,0.00012043010752684554,5.465235395228691e-05,0.0010475927194481141,4.389474680972956e-06,0.02206666666666642,0.0005333333333333301,1.0
16,500,128,20,104,0,0.0625,0,Hillshade_3pm,9.596774193546077e-05,0.0006385119824609785,0.0009272281743555993,3.4327343450904705e-06,0.02806666666666669,0.0003999999999999976,1.0
