gamma,k,fingerprint_length,n_recipients,sk,id,embedding_ratio,recipient_id,accuracy,Horizontal_Distance_To_Hydrology-Vertical_Distance_To_Hydrology,Elevation-Horizontal_Distance_To_Roadways,Aspect-Hillshade_9am,Slope-Hillshade_Noon,Aspect-Hillshade_3pm,Hillshade_9am-Hillshade_3pm
16,300,128,20,100,13,0.0625,13,0.005324242424242424,0.0015333263517613002,0.0009985936326845424,0.00016823191465748543,0.00017518949573039883,0.0004462142030821059,0.00034985985161414677
16,300,128,20,100,14,0.0625,14,0.005345454545454546,6.148881910081901e-05,0.000489909160151605,0.0006805255758359938,0.00031909108670730857,0.0004609071057139394,0.0001990635896158497
16,300,128,20,100,15,0.0625,15,0.005330303030303031,0.002263434955596793,0.0007659449061885696,0.0004816739093249526,0.0016952395338939534,0.0005248167488219731,0.0003881515854186092
16,300,128,20,100,16,0.0625,16,0.005327272727272727,0.0017434411243858116,0.00014779698505839562,0.0006202649325270451,0.0006762696611087065,0.00021271700399398463,0.00014669526687577475
16,300,128,20,100,17,0.0625,17,0.005321212121212122,0.0003548428270737863,4.128792323559346e-05,0.0007117866822778061,0.00022200253430057398,0.0007545276556822133,0.00041761038344866736
16,300,128,20,100,18,0.0625,18,0.005321212121212122,0.0020754976287312415,0.0005160931373133016,0.00024775131071299894,0.0005084675897234901,5.5803029202338736e-05,0.0002682708209596182
16,300,128,20,100,19,0.0625,19,0.005330303030303031,0.002218533414732495,0.0003874465371363815,0.0002653139479163048,0.0006876124514525499,0.000501524349804216,0.00010152376577951398
16,300,128,20,101,0,0.0625,0,0.0055,0.001955091577683331,4.235792430197647e-05,0.00016471218093446928,0.0013776272982821951,0.0006786499928157601,0.0005455623750592403
16,300,128,20,102,0,0.0625,0,0.005281818181818182,0.002571768393852785,0.0011093913444795976,0.00096407294221721,0.000262466515300844,0.0006687131260001709,0.00046818941865668477
16,300,128,20,103,0,0.0625,0,0.005557575757575758,0.0008803192176610076,0.00026755798830582116,0.0001356948947685725,0.001104134094497646,0.000604912083330603,0.0007983889266000189
16,300,128,20,104,0,0.0625,0,0.005151515151515152,0.003954209422631209,0.00028377753399043214,0.0006706063050598323,0.0010493892409942666,3.649878792553081e-05,0.00014464107061151442
16,300,128,20,105,0,0.0625,0,0.0052545454545454544,0.00501888127011937,0.0005474810981969058,0.0003984673358188474,0.0019537924441930866,0.00010413856059664334,5.585322492020562e-05
16,300,128,20,106,0,0.0625,0,0.005433333333333333,0.0021108616554785693,0.0011775936724927306,0.0010293818356248892,0.0006487965437664259,0.0012106414007783258,0.0009768327953833655
16,300,128,20,107,0,0.0625,0,0.005318181818181818,0.0033696013417361215,0.0012501924625923067,0.00021271366016363552,3.5024585404369696e-05,0.000990462297900696,0.0006357073040002015
16,300,128,20,108,0,0.0625,0,0.005236363636363636,0.0003753058583793145,0.0013654620854270186,0.0007041087787070602,0.0011797661165583102,0.00011017782822394456,0.00038539478232003515
16,300,128,20,109,0,0.0625,0,0.005309090909090909,0.0014151654642361737,0.0009180966943044129,0.00011840781589752588,3.859692721297841e-05,0.0014657931086038561,0.0014353679342943508
16,300,256,20,100,0,0.0625,0,0.005284848484848485,0.003114264772478894,0.0004546931021536049,0.00010224935749209856,0.0005572402625720826,0.0008826696156896231,0.0004404288124016823
16,300,256,20,101,0,0.0625,0,0.0055,0.0008937042859060685,0.00011558855253812763,0.00014305951225847036,0.0020384765909785833,0.0006331345162812229,0.0007530651489958068
16,300,256,20,102,0,0.0625,0,0.0053,0.003275935965732982,0.0015120687440555527,0.0007420321625899018,0.0009091352368231337,0.0008089969986189015,0.00038133092264035115
16,300,256,20,103,0,0.0625,0,0.005569696969696969,0.0011552057239252063,0.0004617329215057105,2.9145084940353856e-05,0.0006811834860324982,0.0009935173901866588,0.0005608356247514355
16,300,256,20,104,0,0.0625,0,0.005145454545454545,0.004774434893332018,0.0001588413268345164,0.00028538871714873826,0.0009285672587463778,0.0004765832135426904,0.00033612287334381264
16,300,256,20,105,0,0.0625,0,0.005218181818181818,0.004162014639645143,0.0008491204619887792,0.0008921090154106469,0.0009908055998314152,0.00023131858686862707,0.00047046758916878735
16,300,256,20,106,0,0.0625,0,0.005415151515151515,0.0032615532139000556,8.847012107006906e-05,0.0005441439450146085,0.0002799913205061747,0.0011376401813601264,0.0012005915406563985
16,300,256,20,107,0,0.0625,0,0.00533939393939394,0.004218854685612323,0.0007538950361918808,1.5359883707135568e-05,0.00042124101800943855,0.0011264884282772782,0.00013331776924976186
16,300,256,20,108,0,0.0625,0,0.005251515151515151,0.0007174170958137582,0.0007023817473677315,0.0005120684661303223,0.0018234790347581415,0.00014746507129321794,0.0003259820410638593
16,300,256,20,109,0,0.0625,0,0.005318181818181818,0.0014938767369002532,0.0001367288830854442,0.0002425294582745286,0.000459689329348353,0.0006671964582997028,0.0004229205312828019
16,300,512,20,100,0,0.0625,0,0.005309090909090909,0.0014271524038725568,0.0005544106700229975,0.000760571786722414,3.7778639210286864e-05,0.0010833751191191066,6.525675661205552e-05
16,300,512,20,101,0,0.0625,0,0.005472727272727272,0.0020567328342265484,8.714683387398615e-05,0.00013662067140502262,0.002288886417815403,0.0009461079926386508,0.0006244479653716723
16,300,512,20,102,0,0.0625,0,0.005290909090909091,0.0016485604201113783,0.001271278606960351,0.00047671849565037003,0.0008780943463109904,0.0010966842170808647,0.0007549061715611291
16,300,512,20,103,0,0.0625,0,0.005557575757575758,0.001321799434621095,0.000495895097845125,7.536977320411407e-05,0.001268477235166178,0.0011776275850957285,0.0003974063265926364
16,300,512,20,104,0,0.0625,0,0.005151515151515152,0.004969421033828062,0.0008138793333701337,0.000514214183040848,0.0006228343018031147,5.9421866116007926e-05,0.00034333393528406653
16,300,512,20,105,0,0.0625,0,0.005221212121212121,0.004310983339051323,0.00048549065681022973,0.0008186017505001996,0.0011470590906243188,0.00048703250526225265,0.0002798516046842398
16,300,512,20,106,0,0.0625,0,0.005433333333333333,0.002673189892402965,0.000409912872352606,0.000544770570179333,0.0003785476965844091,0.001435116244372636,0.00122043242932804
16,300,512,20,107,0,0.0625,0,0.00533939393939394,0.0036583927246162566,0.0007125803190770055,0.0002893142703726778,0.0009907983647466844,0.0006209495714326291,6.434412968880207e-06
16,300,512,20,108,0,0.0625,0,0.005272727272727273,0.00016877891830716177,0.001419890156984268,0.0005821988399868597,0.0014750189724524745,0.0002257942268777314,0.0004391989671846307
16,300,512,20,109,0,0.0625,0,0.0053121212121212125,0.001395394536546734,0.0001213282862127921,0.0003503123870874502,0.001380133027516622,0.0006703319487647978,0.000707565228600514
16,500,64,20,100,0,0.0625,0,0.005351515151515151,0.0009739691992789051,0.0002995588146126325,0.0005407178380101595,0.0009819922850921794,0.0008246323272680875,0.00042528090621695
16,500,64,20,101,0,0.0625,0,0.0055242424242424246,0.0015199776867018137,0.0004150527735906926,0.00048690439170391185,0.0021395154650725575,0.0012230384396428849,0.0014979413888302356
16,500,64,20,102,0,0.0625,0,0.005327272727272727,0.004222683737189241,0.0011277347241527521,0.0007955772411466312,0.00025244721041984706,0.0011711514437660578,0.0008626521823661015
16,500,64,20,103,0,0.0625,0,0.0055636363636363635,0.0014007667369889828,0.0005058250998122224,0.0005997942652978447,5.84938776300627e-05,0.0005351420421984259,0.00031169318055609106
16,500,64,20,104,0,0.0625,0,0.005136363636363636,0.0037064990315469988,0.0003917440190545933,0.0005008218656811762,0.00035971120302925874,0.0002442715335517149,0.00018097137967312124
16,500,64,20,105,0,0.0625,0,0.005224242424242425,0.0044355374214632955,0.0010257575567123142,0.0009332158362751293,0.0016473325100845912,0.00030724741626967126,0.00012181106313471567
16,500,64,20,106,0,0.0625,0,0.00543030303030303,0.0026524581595459614,0.000254814227601708,0.0010784530720921175,0.00022060971095462273,0.0005989028768909885,0.0004377659048299885
16,500,64,20,107,0,0.0625,0,0.005345454545454546,0.003793447168833773,0.0004133716721102531,0.0004279063293734593,0.001204239564866125,0.0004957315595682545,0.00021237553060621698
16,500,64,20,108,0,0.0625,0,0.005257575757575758,0.0003265834761836473,0.0024625372142587985,0.0006290421853817109,0.001377920834864488,0.00033912140196943556,0.0006191494496450282
16,500,64,20,109,0,0.0625,0,0.005257575757575758,0.0008722471642635098,0.00040073315020749896,0.0008943837278151733,0.00020835439706617335,0.0015436188537655425,0.0013596931490127554
16,500,128,20,100,0,0.0625,0,0.005366666666666666,0.0028589130490503595,0.0003122214980136916,0.00026016355286132415,0.00123903974632336,0.0010259320887481722,0.0007916811025018281
16,500,128,20,101,0,0.0625,0,0.005536363636363636,0.0020983043073738578,0.00028102245184567483,0.00018299396947223836,0.0012702812069453641,0.0013620590736895615,0.0009964693756823917
16,500,128,20,102,0,0.0625,0,0.005296969696969697,0.0027382759245693474,0.0011854413755990757,0.0010852058262878477,0.00026369978920961796,0.0005190158661236788,0.0003501603010004135
16,500,128,20,103,0,0.0625,0,0.005578787878787878,0.0007304216661322427,0.00013420046549569894,2.677429167459439e-05,0.0011689802601304432,0.00018285531037540156,0.0005449755865135015
16,500,128,20,104,0,0.0625,0,0.005163636363636363,0.0038658378716581523,1.8187099326160006e-05,0.0006411023008962056,0.001090557491879931,8.489587198950894e-05,0.0002101654000368352
16,500,128,20,105,0,0.0625,0,0.005236363636363636,0.005325791949993114,0.00043162450415651344,0.0004989985704914226,0.0017614419489067848,0.0005322579792267164,0.00037445049946059053
16,500,128,20,106,0,0.0625,0,0.005463636363636363,0.002410418395594277,0.001062298595712752,0.0008016010163607736,0.0007322362576476248,0.0009804865328150937,0.0007828269240145756
16,500,128,20,107,0,0.0625,0,0.0053363636363636365,0.00393083452786767,0.0012803065176634847,0.0003191586288468697,1.613677534653223e-05,0.0008608472994159059,0.000460147491442347
16,500,128,20,108,0,0.0625,0,0.005236363636363636,0.0001896865352043161,0.0016293257742831893,0.0004851754201181407,0.001114595404184626,0.00023161790497100144,0.0007020004756039016
16,500,128,20,109,0,0.0625,0,0.0053,0.0012446876700384585,0.000848889045999304,0.0005670422388735075,3.672985563491457e-05,0.0012573881646496029,0.0013464144789593104
16,500,256,20,100,0,0.0625,0,0.005315151515151515,0.003059625409729865,0.00045815701049400887,0.00026235225486903824,0.0005884387075006497,0.0007384447261833124,0.0005179148995673792
16,500,256,20,101,0,0.0625,0,0.005521212121212121,0.0010259428450584479,5.537168320133944e-05,0.0002677703919358741,0.002002553477402399,0.00089630937636468,0.0009415020149834828
16,500,256,20,102,0,0.0625,0,0.005345454545454546,0.0035651875910360934,0.0014122935958307248,0.0007305781411399905,0.0010334646539791339,0.0014605956204919112,0.0009767643431700418
16,500,256,20,103,0,0.0625,0,0.005609090909090909,0.0011308800514646888,0.0006218412178996556,0.00033508170645465057,0.0007273483444383998,0.00045391631296412825,0.00010117193449207408
16,500,256,20,104,0,0.0625,0,0.00513030303030303,0.004763184401107885,7.877449220616672e-05,0.0006220788869175586,0.0009675071115998411,0.00034091723633488747,0.00022594631476692987
16,500,256,20,105,0,0.0625,0,0.0052151515151515155,0.004428602042824174,0.0007222279135673827,0.0007581151844520683,0.0008722578936928504,0.000602699709576658,0.0005538401693959176
16,500,256,20,106,0,0.0625,0,0.005409090909090909,0.003220794712284246,0.0001040248276480686,0.00033656044744191334,0.000352880431519701,0.0012983930059029165,0.0012450036434527001
16,500,256,20,107,0,0.0625,0,0.005354545454545455,0.004672830440129547,0.0009029926864783263,3.3604043779571194e-05,0.0004899225068237721,0.0002836754093200023,0.0006300825025689643
16,500,256,20,108,0,0.0625,0,0.0052545454545454544,0.0007988525970216211,0.0009220983125674913,0.00033335396334154124,0.0017410238397253426,0.0002837102576023017,0.0006900437930920123
16,500,256,20,109,0,0.0625,0,0.005306060606060606,0.001629346719349221,4.406600202857099e-05,3.372199504281857e-05,0.0005980163687910619,0.000804864709963574,0.0006478285999194847
16,500,512,20,100,0,0.0625,0,0.005293939393939394,0.0016554738984745124,0.0006976500536537083,0.0008329412596574734,1.1907270130612208e-05,0.001014536936584263,5.590907737927359e-05
16,500,512,20,101,0,0.0625,0,0.005493939393939394,0.002129091078936049,0.00019947090790224968,0.0001761089400677135,0.002222856157611116,0.00099048710995032,0.0007192940943837409
16,500,512,20,102,0,0.0625,0,0.005315151515151515,0.002294334986436471,0.0011975848481285665,0.0007233035953712584,0.0008534895746458343,0.001179417198866173,0.0008416374956621341
16,500,512,20,103,0,0.0625,0,0.005596969696969697,0.0012865477535667087,0.0006114061263213414,7.019420172828914e-05,0.0012749508693669018,0.0007237610351698649,0.00010674064178869559
16,500,512,20,104,0,0.0625,0,0.005145454545454545,0.005380043787122592,0.0004713346275399706,0.00041856414303553054,0.0006932797204355617,0.0002539986280031641,0.0004695474653347745
16,500,512,20,105,0,0.0625,0,0.005203030303030303,0.0048914760766440085,0.000360911489878712,0.0008638686722749905,0.0010356455356068971,0.0006076432194634695,0.00019045488976254175
16,500,512,20,106,0,0.0625,0,0.0054575757575757574,0.0030053558847238796,0.00022361111629601324,0.000523376809815123,0.00043159235779551534,0.0013077994924422696,0.0010506232437888945
16,500,512,20,107,0,0.0625,0,0.005363636363636364,0.004118977862171166,0.0008907899617051404,0.0001336803479498798,0.0010318318383015414,0.0004226340913688342,0.00021555615233855935
16,500,512,20,108,0,0.0625,0,0.0052787878787878785,0.00021888379774595652,0.0016429678976931461,0.0004392158443634624,0.001366512188066946,0.0005009843003594301,0.000596527072076309
16,500,512,20,109,0,0.0625,0,0.005303030303030303,0.001321408074338442,0.00010878472566965353,0.0002941524081762238,0.0012777397779453763,0.000880283837316065,0.000925802741104135
32,300,64,20,100,0,0.03125,0,0.0026636363636363637,0.0009253324122228987,2.461721586750531e-05,0.00047838443603793606,1.896883992483761e-05,0.00048553789207601887,0.00038433917973029925
32,300,64,20,101,0,0.03125,0,0.0028515151515151513,0.0011658395760670694,4.312360757841497e-05,0.00013588683658715897,0.001796613513040918,0.00020649555957564982,0.00037563313232179366
32,300,64,20,102,0,0.03125,0,0.002615151515151515,0.0010663679308108981,0.000857099251703352,0.0005944681644506588,0.00037420860840011274,0.00126629740517979,0.0007608676663051676
32,300,64,20,103,0,0.03125,0,0.002803030303030303,0.00037037062946010645,0.00017585406499558674,0.00024726910540506515,0.00023311457905097013,0.00021916682057453602,0.0002366007652140701
32,300,64,20,104,0,0.03125,0,0.0026272727272727272,0.001823065201956771,0.00019141109242249576,9.189193744861231e-05,0.00012418576162449952,9.574370779240675e-05,0.00017523590905548997
32,300,64,20,105,0,0.03125,0,0.002706060606060606,0.0028015796522568603,0.0007140252859942131,0.0004688015282776569,0.0013002083681209948,3.688662599766798e-05,2.1901603604046075e-05
32,300,64,20,106,0,0.03125,0,0.002715151515151515,0.002213335683400636,0.0007462451851605313,0.00019142152500458958,0.0006357998295884726,0.0004382048716262643,0.000156538685757071
32,300,64,20,107,0,0.03125,0,0.0025787878787878788,0.0003957222325922521,2.471981941149699e-05,4.131543578591008e-05,2.6072166960129404e-05,0.0004802758005415407,0.0001730612239801309
32,300,64,20,108,0,0.03125,0,0.0026575757575757575,0.0010451167671150566,0.0007878200348816527,0.0004068167974286586,0.0004350135938679361,0.00013910263229452576,0.00014297692615270987
32,300,64,20,109,0,0.03125,0,0.002715151515151515,0.00019490914111284976,0.0004895682837161439,0.00019393107673030822,0.000713681164428184,0.0009855301863023096,0.0007184075630642275
32,300,128,20,100,0,0.03125,0,0.0026515151515151517,0.0016225957574165003,2.0011780970428923e-05,0.00033731010116839783,7.484924154595168e-05,0.0005988716345705444,0.0005834335914623919
32,300,128,20,100,1,0.03125,1,0.0026121212121212123,0.002351695284275828,0.0002035901670358529,0.00012991347887023004,0.0003749896568186038,0.0006367148464269017,0.00020178883147153233
32,300,128,20,100,2,0.03125,2,0.00263030303030303,0.0011112683037866704,0.00016169817767382723,0.0003077069677124079,3.2671834496603546e-05,0.00059645729668003,0.00036300744084316497
32,300,128,20,100,3,0.03125,3,0.002621212121212121,0.001860666064714017,0.0003938493881099349,0.0004870046278162985,0.00023675253349795508,0.0004942470890500456,0.0003483420758890768
32,300,128,20,100,4,0.03125,4,0.0026393939393939392,0.0007489333222794347,3.715333345446351e-05,0.0002828836163971001,0.00011736425597174748,0.0004140556996467008,0.00018045254828768565
32,300,128,20,100,5,0.03125,5,0.0026242424242424243,0.0011261103307175057,0.00026699431815050214,0.0002800896843835832,0.00021994726636153107,9.785736645294306e-05,9.562221690618831e-05
32,300,128,20,100,6,0.03125,6,0.0026484848484848483,0.0008880297529355939,0.0007600726561378786,0.000628342152303578,0.00035707475489650276,0.0004383947266472059,0.000434693130637547
32,300,128,20,100,7,0.03125,7,0.0026484848484848483,0.00015330076639843637,0.00041071071761664135,0.0004010557802293284,0.00010673135472212425,5.392949746743258e-05,0.00019497742404962345
32,300,128,20,100,8,0.03125,8,0.0026666666666666666,0.0011276549414120601,0.00015053976544976782,0.0004231968738736714,0.000365894637866919,0.0005604918013388941,0.00023303509783161434
32,300,128,20,100,9,0.03125,9,0.0026545454545454546,0.0010492669373844082,5.8202874592352136e-05,0.00023599725461507658,0.000644375261303417,0.0002450174676298043,2.4961376153022572e-05
32,300,128,20,100,10,0.03125,10,0.00266969696969697,0.0016513697381701504,0.00016572441457564217,0.0002457783785880714,0.00018890813127718254,0.00023851473567685003,1.4086953246421096e-05
32,300,128,20,100,11,0.03125,11,0.002618181818181818,0.0012463269191514564,0.0006435822745721968,0.0002299612884689343,6.249321163590855e-05,0.00034983779123965635,0.000389183894418524
32,300,128,20,100,12,0.03125,12,0.0026484848484848483,0.001419791294415681,9.473374413407097e-05,0.00033147347272263436,0.00047416879959737493,0.0005306793639648764,0.0003964804537188158
32,300,128,20,100,13,0.03125,13,0.0026454545454545455,0.0018169196750653684,0.000606016021633263,0.00021500551750399687,0.00018297969452971079,0.0002573610621590368,8.676294121245739e-05
32,300,128,20,100,14,0.03125,14,0.002660606060606061,6.655366186741513e-05,6.147660163130554e-05,0.00036261521974577783,0.0005563604917976101,0.0003223369624050827,5.015496091016664e-05
32,300,128,20,100,15,0.03125,15,0.0026484848484848483,0.0014621582199686547,0.00045322271044833794,0.00038564875147671575,0.00037421726039852353,0.00024786924663845793,0.0003257064937062149
32,300,128,20,100,16,0.03125,16,0.0026484848484848483,0.0010922804737446116,0.00020162868341174706,0.00033466433391199244,0.0008765345065799924,0.000346883235226207,0.00025794073505031636
32,300,128,20,100,17,0.03125,17,0.002618181818181818,0.00029985784722045357,0.00022790286933042927,0.0006266206243290591,0.0008616065109551841,0.0004142121845389792,0.00035752693799129964
32,300,128,20,100,18,0.03125,18,0.0026363636363636363,0.0016298675245775961,0.0004967504605260416,2.934596789322552e-05,0.0002208947123927273,0.0003611056361722352,7.578992246864362e-05
32,300,128,20,100,19,0.03125,19,0.0026424242424242426,0.001175749232361671,0.000347569949243768,0.0002144283399642573,0.00018581448563892281,0.000333533737046595,0.00011131684095719031
32,300,128,20,101,0,0.03125,0,0.0028606060606060604,0.0006535046677763146,0.0003904272868531919,0.00017351807751659343,0.0013591751230524445,0.00013045894284029582,0.0002420324096028581
32,300,128,20,102,0,0.03125,0,0.002584848484848485,0.000845282045525942,0.000804899169601652,0.0005314977454826415,0.0006115499439445049,0.0005127629398207712,0.00038455746657074336
32,300,128,20,103,0,0.03125,0,0.0027848484848484846,0.00028102096142907995,0.0005725806917503422,9.877426971090303e-05,0.00029969062526436353,0.00017828658336714527,0.00031801653963485553
32,300,128,20,104,0,0.03125,0,0.0026636363636363637,0.0021882714890509975,1.0653706058780625e-05,0.0003191707974035237,0.0003785577301237865,0.00012518575403434355,0.00028280645953415544
32,300,128,20,105,0,0.03125,0,0.0027181818181818184,0.0030107283411836268,0.0007052150707076563,0.0003808454048371452,0.001840916552520992,2.0201177827121235e-05,0.00016448266662459545
32,300,128,20,106,0,0.03125,0,0.0027333333333333333,0.0015001327334103459,0.0013585038313787417,8.066866152466291e-05,0.0005118698168769313,0.0006224568470421682,0.00031133311055989897
32,300,128,20,107,0,0.03125,0,0.002575757575757576,0.0004134009536447204,0.00029693443734601975,0.0001021336237959981,0.00042834689281812604,0.00040717254542461516,0.0003112370241271914
32,300,128,20,108,0,0.03125,0,0.002684848484848485,0.0015462612171377507,0.0003363961866974754,0.00038090232498567885,0.0002943102442804504,0.000286980276954542,3.4946088498459985e-05
32,300,128,20,109,0,0.03125,0,0.002766666666666667,0.00014650716756107784,0.0008934406238173888,6.546792440451605e-06,0.000559082232732147,0.001071510715769239,0.0008831879075413547
32,300,256,20,100,0,0.03125,0,0.002618181818181818,0.0017599551846919827,0.0001618790618522132,4.086804101010551e-06,0.0004374522465201233,0.00047544030721949793,9.823767156470264e-05
32,300,256,20,101,0,0.03125,0,0.0028636363636363638,0.0008448245541499531,0.00014688306848734158,0.0002445394946292521,0.0017091454045234241,0.00029454783998902754,0.00045584034346753783
32,300,256,20,102,0,0.03125,0,0.002603030303030303,0.00030406543154456246,0.0012613358391203745,0.0004528970341795098,0.0008781642599577415,0.0005856210748205018,0.0004788312330985152
32,300,256,20,103,0,0.03125,0,0.002803030303030303,0.0004430152599690454,0.0003982437145905364,8.857472321988339e-05,0.0001261633950282803,0.000331719004062902,0.0003224251693503123
32,300,256,20,104,0,0.03125,0,0.0026333333333333334,0.002061948308427681,0.0001804698273501406,8.587291023183101e-05,0.0007470809541463898,0.0002451066261374594,1.8893443628531703e-05
32,300,256,20,105,0,0.03125,0,0.0026787878787878786,0.0029178902550371774,0.0006300335515074905,0.0003783622146641167,0.0009639073467728289,2.0116318040689286e-05,0.00040293893279180087
32,300,256,20,106,0,0.03125,0,0.002690909090909091,0.0024546996516768,0.0007597617128873608,0.00014745269855396935,0.000670509823263652,0.0008618850224246484,0.0007082245804719314
32,300,256,20,107,0,0.03125,0,0.002593939393939394,0.0003957543836149573,0.00017193712657490688,0.0003035174554129747,0.0005513350515361264,0.00040142440110996593,1.161107103058661e-05
32,300,256,20,108,0,0.03125,0,0.0026787878787878786,0.0016528233569936877,0.0005120947859065824,0.0002709901143240223,0.0006740294437800236,0.000214757980935527,0.00023825766069010974
32,300,256,20,109,0,0.03125,0,0.0027727272727272726,0.0005635600753821301,0.0005124415260819819,0.0001962479406597979,0.00033811998143666957,0.0003511516468344959,0.0001696206527126998
32,300,512,20,100,0,0.03125,0,0.0026363636363636363,0.0008095479319066353,7.748163195797502e-05,0.0006029786906490562,0.0006941185333819152,0.0007140576558368646,0.000244562947577663
32,300,512,20,101,0,0.03125,0,0.0028363636363636364,0.00108696426706852,4.7997103914859846e-05,0.0002968801351921586,0.0019155973689008727,0.00044566078345473795,0.0003337526825320978
32,300,512,20,102,0,0.03125,0,0.002575757575757576,0.0004170741509107746,0.001095070866599262,0.0005682072243929926,0.0009710471125593231,0.0011751228361875983,0.0006944298822092188
32,300,512,20,103,0,0.03125,0,0.002778787878787879,6.249237683879438e-05,0.00010589083976690402,0.00011861305809607466,0.0010805461516033238,0.00030755825014816085,8.934371140873825e-05
32,300,512,20,104,0,0.03125,0,0.0026393939393939392,0.0019170852807892005,0.0002638408613134895,0.00038258189604005953,0.0007911801140822002,0.00011223040976864895,9.073486590863503e-05
32,300,512,20,105,0,0.03125,0,0.0027,0.002862526529839367,0.0006377279177582104,0.00037727916106243986,0.0005182821872688634,0.00036445317284961335,0.0002564952846487865
32,300,512,20,106,0,0.03125,0,0.002703030303030303,0.0017873593425407099,0.0014140570041656737,0.00017565605797212425,0.0005764912162871296,0.0007964908428428284,0.0005531885977458032
32,300,512,20,107,0,0.03125,0,0.002603030303030303,0.0014271404213717334,0.00021175196898637843,0.0005610293052100613,0.00041345154160259243,0.0005027552875253213,1.8618280608160386e-05
32,300,512,20,108,0,0.03125,0,0.0026787878787878786,0.0013845284665780272,0.0003802007792881169,0.0004298058493042665,0.0005178913966788877,7.909500563918667e-05,7.884591427102524e-05
32,300,512,20,109,0,0.03125,0,0.0027848484848484846,2.5313973602241165e-05,0.00044550114666389625,0.00023738221142151648,0.0003660276910235217,0.00042020782769870994,0.00030448770363501396
32,500,64,20,100,0,0.03125,0,0.0026575757575757575,0.0008601561469452288,1.1154496045446865e-05,0.00017541165855445852,5.49750061896937e-06,0.0004231199506702418,0.00033347458405785964
32,500,64,20,101,0,0.03125,0,0.002875757575757576,0.0013768287199245732,7.385604522666802e-05,6.578957827200767e-06,0.0017907290923460403,0.000254082294355955,0.000629167906079071
32,500,64,20,102,0,0.03125,0,0.0026,0.0012362948645195237,0.0007909114334476712,0.0005807049417781906,0.00040508313934403537,0.0007599185584044307,0.0004083857138180193
32,500,64,20,103,0,0.03125,0,0.002821212121212121,0.0004188067738214284,3.229468599968941e-05,0.00026840892999066524,0.00017835730136213994,2.806172478285984e-06,0.00022125918187390517
32,500,64,20,104,0,0.03125,0,0.0026424242424242426,0.0017621757700203137,0.00012188133670184426,8.466849614785871e-05,0.00012615983967885453,7.420090632737616e-05,0.00015610720758061356
32,500,64,20,105,0,0.03125,0,0.002693939393939394,0.0033938511397899698,0.0006505869371295519,0.0003935264238842564,0.0012534735304046013,7.230449659171266e-05,1.7278690030373247e-05
32,500,64,20,106,0,0.03125,0,0.002724242424242424,0.0024780611582082674,0.0006605019712621444,0.0001783718200896096,0.0006518478251277595,0.00044851788294310085,0.00014347764331740283
32,500,64,20,107,0,0.03125,0,0.002593939393939394,0.0006628071159022637,5.496028243361888e-05,0.00010271499142929358,5.216007389454081e-07,0.000247735299203868,3.7464497053353737e-05
32,500,64,20,108,0,0.03125,0,0.002672727272727273,0.0010429723303886861,0.0010138464530494297,0.00039770871491741203,0.00027417127045716147,5.223337330431201e-05,8.763037386722064e-05
32,500,64,20,109,0,0.03125,0,0.002706060606060606,0.00021636150421704885,0.000520033431183148,0.0003757397801753058,0.0006891574215582099,0.0007881281322774195,0.0006674372983407393
32,500,128,20,100,0,0.03125,0,0.002660606060606061,0.00162231752686287,5.530032970765503e-05,0.00028382481294727,0.00010482238868060899,0.0006592165277681173,0.000598728640296278
32,500,128,20,101,0,0.03125,0,0.002890909090909091,0.0007711699531721837,0.0004377763715732393,0.0001977316907467736,0.0013594623996820196,0.00023152429570625493,0.00040696628980211463
32,500,128,20,102,0,0.03125,0,0.002593939393939394,0.0007807846528051312,0.0008293125557869259,0.0005411407405234874,0.0006524854508918491,0.0002827961437645768,0.00020946643276971568
32,500,128,20,103,0,0.03125,0,0.0028151515151515153,0.0002199989241626299,0.00046265677395653285,0.0001542697249208174,0.0003601322223796721,6.250668181576089e-05,0.0002734908256572224
32,500,128,20,104,0,0.03125,0,0.0026636363636363637,0.0022158044836827263,1.4508974554443136e-05,0.0002097184235181114,0.00039311174441658737,0.00026524655354706736,0.0003661676121426382
32,500,128,20,105,0,0.03125,0,0.0027,0.00356733422174101,0.0006594169207142283,0.0003257785648168831,0.001646299066746471,3.734496428743084e-05,0.00014411674547951635
32,500,128,20,106,0,0.03125,0,0.0027515151515151515,0.0016821544885068215,0.001344382209283201,0.0003264371230721581,0.0005488694727313915,0.0008710905887937909,0.0005546988389605874
32,500,128,20,107,0,0.03125,0,0.002593939393939394,0.0005710205893226527,0.00036998052794489365,8.1962627876671e-06,0.0004081631602382071,0.00029288735848634193,0.0002972754010822729
32,500,128,20,108,0,0.03125,0,0.002693939393939394,0.0013440962312389767,0.0005276002750933378,0.00025947834230365867,0.00019380484645240218,0.00024990801233003057,1.9471308334520224e-06
32,500,128,20,109,0,0.03125,0,0.002766666666666667,3.100929581839486e-05,0.0008727988795780838,0.0005797751126391994,0.0005610136545047421,0.0007991954894022716,0.0007226455297647708
32,500,256,20,100,0,0.03125,0,0.00263030303030303,0.0016029563456240311,0.0001692409630240954,0.00020386152180200867,0.0004229522112854098,0.0003568102585649622,0.00013570559792977984
