gamma,k,fingerprint_length,n_recipients,sk,id,embedding_ratio,recipient_id,attribute,rel_delta_mean,rel_delta_std
16,500,256,20,109,0,0.0625,0,Slope,0.00011256830601090929,0.0001287606847978158
16,500,256,20,109,0,0.0625,0,Horizontal_Distance_To_Hydrology,0.00017478282452221752,0.00028846948318332226
16,500,256,20,109,0,0.0625,0,Vertical_Distance_To_Hydrology,0.00016957142857142418,0.0029451281983384715
16,500,256,20,109,0,0.0625,0,Horizontal_Distance_To_Roadways,4.492529623904184e-05,0.00014218147423049918
16,500,256,20,109,0,0.0625,0,Hillshade_9am,2.7296587926520166e-05,0.000331020343802687
16,500,256,20,109,0,0.0625,0,Hillshade_Noon,5.4193548387062154e-05,0.0003611940588089024
16,500,256,20,109,0,0.0625,0,Hillshade_3pm,1.2365591397801542e-05,0.0003888136392901333
16,500,256,20,109,0,0.0625,0,Horizontal_Distance_To_Fire_Points,0.0001336353919791836,1.9503104762112006e-05
16,500,256,20,109,0,0.0625,0,Cover_Type,0.0002388888888888996,0.00034532345864263594
32,300,64,20,100,0,0.03125,0,Id,0.0,0.0
32,300,64,20,100,0,0.03125,0,Elevation,9.558576703592848e-05,0.0006390475700732061
32,300,64,20,100,0,0.03125,0,Aspect,0.0001221296296296575,0.00018759095553981653
32,300,64,20,100,0,0.03125,0,Slope,9.289617486326855e-06,0.000349350517587297
32,300,64,20,100,0,0.03125,0,Horizontal_Distance_To_Hydrology,7.41126830479081e-05,0.0005023888095251159
32,300,64,20,100,0,0.03125,0,Vertical_Distance_To_Hydrology,3.661904761904517e-05,0.0003746334479378811
32,300,64,20,100,0,0.03125,0,Horizontal_Distance_To_Roadways,3.868671256624237e-06,0.0001968631286444133
32,300,64,20,100,0,0.03125,0,Hillshade_9am,2.6377952755885998e-05,0.0007979290057790395
32,300,64,20,100,0,0.03125,0,Hillshade_Noon,1.376344086030522e-05,0.0002994301902178657
32,300,64,20,100,0,0.03125,0,Hillshade_3pm,1.3709677419351539e-05,0.000264527310157514
32,300,64,20,100,0,0.03125,0,Horizontal_Distance_To_Fire_Points,0.00029219294576889114,3.1600002199756974e-05
32,300,64,20,100,0,0.03125,0,Cover_Type,0.000294444444444449,0.00018586346261549472
32,300,64,20,100,1,0.03125,1,Id,0.0,0.0
32,300,64,20,100,1,0.03125,1,Elevation,2.8801611278821144e-05,0.0003973217111244784
32,300,64,20,100,1,0.03125,1,Aspect,8.953703703708823e-05,0.00015096722819744651
32,300,64,20,100,1,0.03125,1,Slope,2.4043715847006448e-05,0.0004132850233873947
32,300,64,20,100,1,0.03125,1,Horizontal_Distance_To_Hydrology,8.200546041200519e-05,0.00017529702186705232
32,300,64,20,100,1,0.03125,1,Vertical_Distance_To_Hydrology,1.8142857142860537e-05,0.00011696187821409278
32,300,64,20,100,1,0.03125,1,Horizontal_Distance_To_Roadways,6.11821460353448e-05,7.030666197787417e-05
32,300,64,20,100,1,0.03125,1,Hillshade_9am,2.178477690293894e-05,0.0006323730293354956
32,300,64,20,100,1,0.03125,1,Hillshade_Noon,2.5806451613759913e-06,0.00020109855995940995
32,300,64,20,100,1,0.03125,1,Hillshade_3pm,2.3521505376437297e-05,0.0002943831862729914
32,300,64,20,100,1,0.03125,1,Horizontal_Distance_To_Fire_Points,0.00014643803150705164,0.0001174640231596782
32,300,64,20,100,1,0.03125,1,Cover_Type,0.00038333333333332814,0.0001338821542458704
32,300,64,20,100,2,0.03125,2,Id,0.0,0.0
32,300,64,20,100,2,0.03125,2,Elevation,8.328298086599356e-05,0.0008126742173016878
32,300,64,20,100,2,0.03125,2,Aspect,0.00010314814814817749,0.0001313422794797222
32,300,64,20,100,2,0.03125,2,Slope,1.0928961748705477e-06,0.0006558546808965931
32,300,64,20,100,2,0.03125,2,Horizontal_Distance_To_Hydrology,0.00010759493670885602,0.00030578483250707367
32,300,64,20,100,2,0.03125,2,Vertical_Distance_To_Hydrology,1.2190476190474847e-05,0.00023186064042588143
32,300,64,20,100,2,0.03125,2,Horizontal_Distance_To_Roadways,1.6448878272683366e-05,0.00014022894165603892
32,300,64,20,100,2,0.03125,2,Hillshade_9am,2.4803149606339317e-05,0.0007593835032419164
32,300,64,20,100,2,0.03125,2,Hillshade_Noon,9.032258064449238e-06,0.0002582077213283639
32,300,64,20,100,2,0.03125,2,Hillshade_3pm,1.720430107526692e-05,0.00025249673440711927
32,300,64,20,100,2,0.03125,2,Horizontal_Distance_To_Fire_Points,0.00018556159672847904,0.00015769079828918336
32,300,64,20,100,2,0.03125,2,Cover_Type,0.00041111111111113985,0.0003032356127362436
32,300,64,20,100,3,0.03125,3,Id,0.0,0.0
32,300,64,20,100,3,0.03125,3,Elevation,2.9439409197578383e-05,0.0003393859699056325
32,300,64,20,100,3,0.03125,3,Aspect,6.842592592590791e-05,0.0001016321311096662
32,300,64,20,100,3,0.03125,3,Slope,6.612021857924589e-05,0.00020525854247271005
32,300,64,20,100,3,0.03125,3,Horizontal_Distance_To_Hydrology,0.0001468602630925866,0.0004613978552528642
32,300,64,20,100,3,0.03125,3,Vertical_Distance_To_Hydrology,8.952380952383772e-06,0.00011182726715992097
32,300,64,20,100,3,0.03125,3,Horizontal_Distance_To_Roadways,5.387569668869107e-05,0.0001691920933774143
32,300,64,20,100,3,0.03125,3,Hillshade_9am,2.6771653543300642e-05,0.0007105105937856809
32,300,64,20,100,3,0.03125,3,Hillshade_Noon,5.591397849464615e-06,5.324230384957516e-05
32,300,64,20,100,3,0.03125,3,Hillshade_3pm,1.841397849466192e-05,0.0002622370133867917
32,300,64,20,100,3,0.03125,3,Horizontal_Distance_To_Fire_Points,0.00013125145220502666,8.750474270973132e-05
32,300,64,20,100,3,0.03125,3,Cover_Type,0.00032222222222226077,1.8589099487231832e-05
32,300,64,20,100,4,0.03125,4,Id,0.0,0.0
32,300,64,20,100,4,0.03125,4,Elevation,1.1480362537859239e-05,0.0003566542470400693
32,300,64,20,100,4,0.03125,4,Aspect,2.1018518518505718e-05,8.752115699232199e-05
32,300,64,20,100,4,0.03125,4,Slope,2.4043715847006448e-05,0.0006607703385934497
32,300,64,20,100,4,0.03125,4,Horizontal_Distance_To_Hydrology,0.00010920824025813506,0.0007335453042242191
32,300,64,20,100,4,0.03125,4,Vertical_Distance_To_Hydrology,8.380952380956533e-06,0.0002972793620044528
32,300,64,20,100,4,0.03125,4,Horizontal_Distance_To_Roadways,3.251369959247812e-05,2.780411743686293e-05
32,300,64,20,100,4,0.03125,4,Hillshade_9am,2.112860892391453e-05,0.0006161487691981741
32,300,64,20,100,4,0.03125,4,Hillshade_Noon,1.4623655913913853e-05,0.0002723574365325991
32,300,64,20,100,4,0.03125,4,Hillshade_3pm,2.24462365591973e-05,0.00021604203929296838
32,300,64,20,100,4,0.03125,4,Horizontal_Distance_To_Fire_Points,0.00019700729587807925,7.263578324184051e-05
32,300,64,20,100,4,0.03125,4,Cover_Type,0.0002888888888889311,7.922908530508625e-05
32,300,64,20,100,5,0.03125,5,Id,0.0,0.0
32,300,64,20,100,5,0.03125,5,Elevation,5.535414568639186e-05,0.0005157889054932568
32,300,64,20,100,5,0.03125,5,Aspect,9.888888888893474e-05,9.588959723241386e-05
32,300,64,20,100,5,0.03125,5,Slope,1.6393442622941734e-05,0.0007712452705252034
32,300,64,20,100,5,0.03125,5,Horizontal_Distance_To_Hydrology,0.00015199801439564072,0.0004947922349287446
32,300,64,20,100,5,0.03125,5,Vertical_Distance_To_Hydrology,2.2333333333333728e-05,0.00016750625356455606
32,300,64,20,100,5,0.03125,5,Horizontal_Distance_To_Roadways,6.889607044151658e-06,7.047959214918083e-05
32,300,64,20,100,5,0.03125,5,Hillshade_9am,3.110236220474983e-05,0.0009226922106278499
32,300,64,20,100,5,0.03125,5,Hillshade_Noon,9.462365591345236e-06,0.0002298762305679186
32,300,64,20,100,5,0.03125,5,Hillshade_3pm,1.9086021505436917e-05,0.0002911679685049908
32,300,64,20,100,5,0.03125,5,Horizontal_Distance_To_Fire_Points,0.00018775036014684294,3.139574638959391e-05
32,300,64,20,100,5,0.03125,5,Cover_Type,0.0002888888888889311,0.00022067719831660127
32,300,64,20,100,6,0.03125,6,Id,0.0,0.0
32,300,64,20,100,6,0.03125,6,Elevation,0.00010884525008388476,0.000436251890126292
32,300,64,20,100,6,0.03125,6,Aspect,6.703703703705185e-05,0.00010850839107564971
32,300,64,20,100,6,0.03125,6,Slope,3.3879781420783134e-05,0.00043209532164013696
32,300,64,20,100,6,0.03125,6,Horizontal_Distance_To_Hydrology,0.0001302804666170342,0.0005058461829879418
32,300,64,20,100,6,0.03125,6,Vertical_Distance_To_Hydrology,3.790476190476154e-05,0.0003964088965589569
32,300,64,20,100,6,0.03125,6,Horizontal_Distance_To_Roadways,5.400215446584457e-05,0.00023344473770543019
32,300,64,20,100,6,0.03125,6,Hillshade_9am,2.3359580052485622e-05,0.0007066790550085917
32,300,64,20,100,6,0.03125,6,Hillshade_Noon,5.376344086016616e-06,9.909517238603801e-06
32,300,64,20,100,6,0.03125,6,Hillshade_3pm,2.0564516129027306e-05,0.0002661363969861609
32,300,64,20,100,6,0.03125,6,Horizontal_Distance_To_Fire_Points,0.00023576839072451678,1.9117542048252983e-05
32,300,64,20,100,6,0.03125,6,Cover_Type,0.0002666666666667113,0.00015788972843240858
32,300,64,20,100,7,0.03125,7,Id,0.0,0.0
32,300,64,20,100,7,0.03125,7,Elevation,6.946962067808196e-05,0.000964238012760066
32,300,64,20,100,7,0.03125,7,Aspect,3.870370370372535e-05,8.9103625065923e-05
32,300,64,20,100,7,0.03125,7,Slope,1.2021857923517784e-05,0.0005261856611945299
32,300,64,20,100,7,0.03125,7,Horizontal_Distance_To_Hydrology,6.209977661951726e-05,0.00029257610942375436
32,300,64,20,100,7,0.03125,7,Vertical_Distance_To_Hydrology,9.571428571431641e-06,2.4488010105459824e-05
32,300,64,20,100,7,0.03125,7,Horizontal_Distance_To_Roadways,4.84801648634325e-05,2.457680756520272e-05
32,300,64,20,100,7,0.03125,7,Hillshade_9am,2.3753280839900266e-05,0.0006207462381626771
32,300,64,20,100,7,0.03125,7,Hillshade_Noon,7.741935483944607e-06,0.00023385421967255315
32,300,64,20,100,7,0.03125,7,Hillshade_3pm,2.1908602150577302e-05,0.00023976854069017678
32,300,64,20,100,7,0.03125,7,Horizontal_Distance_To_Fire_Points,2.1487987360023395e-05,0.00014634478053799954
32,300,64,20,100,7,0.03125,7,Cover_Type,0.0002666666666667113,0.00018819793872826269
32,300,64,20,100,8,0.03125,8,Id,0.0,0.0
32,300,64,20,100,8,0.03125,8,Elevation,4.832158442434767e-05,0.000318140479499586
32,300,64,20,100,8,0.03125,8,Aspect,2.1111111111101383e-05,9.005972706585691e-05
32,300,64,20,100,8,0.03125,8,Slope,4.972677595630416e-05,0.0005171956076151274
32,300,64,20,100,8,0.03125,8,Horizontal_Distance_To_Hydrology,0.00013353189377017605,0.000708140300419045
32,300,64,20,100,8,0.03125,8,Vertical_Distance_To_Hydrology,1.3238095238098221e-05,0.0004440791412782713
32,300,64,20,100,8,0.03125,8,Horizontal_Distance_To_Roadways,2.458901222414956e-06,0.00015187428931740172
32,300,64,20,100,8,0.03125,8,Hillshade_9am,2.690288713910552e-05,0.0007149900998211334
32,300,64,20,100,8,0.03125,8,Hillshade_Noon,1.0322580645137232e-05,0.0002458512343234113
32,300,64,20,100,8,0.03125,8,Hillshade_3pm,2.6075268817267684e-05,0.00026259066226964417
32,300,64,20,100,8,0.03125,8,Horizontal_Distance_To_Fire_Points,0.00015457967377665883,9.273136625431833e-05
32,300,64,20,100,8,0.03125,8,Cover_Type,0.00042777777777776765,0.00037047516092858214
32,300,64,20,100,9,0.03125,9,Id,0.0,0.0
32,300,64,20,100,9,0.03125,9,Elevation,8.130245048663452e-05,0.0006999375969469148
32,300,64,20,100,9,0.03125,9,Aspect,3.7777777777768684e-05,0.00013977248659840372
32,300,64,20,100,9,0.03125,9,Slope,2.8961748633880232e-05,0.0002499520913058589
32,300,64,20,100,9,0.03125,9,Horizontal_Distance_To_Hydrology,0.00010940680069495344,0.000560023224620152
32,300,64,20,100,9,0.03125,9,Vertical_Distance_To_Hydrology,3.2857142857117035e-06,5.7041742959925114e-05
32,300,64,20,100,9,0.03125,9,Horizontal_Distance_To_Roadways,1.5109362559129117e-05,0.0001468337258686523
32,300,64,20,100,9,0.03125,9,Hillshade_9am,2.7427821522325048e-05,0.0007691023226210125
32,300,64,20,100,9,0.03125,9,Hillshade_Noon,6.451612903439978e-07,8.533887973780032e-05
32,300,64,20,100,9,0.03125,9,Hillshade_3pm,2.0564516129027306e-05,0.0002888594448809994
32,300,64,20,100,9,0.03125,9,Horizontal_Distance_To_Fire_Points,7.739207212230416e-05,6.0820531352135235e-05
32,300,64,20,100,9,0.03125,9,Cover_Type,0.0003777777777778102,0.000300018122479731
32,300,64,20,100,10,0.03125,10,Id,0.0,0.0
32,300,64,20,100,10,0.03125,10,Elevation,7.786169855644255e-05,0.0009049206670649954
32,300,64,20,100,10,0.03125,10,Aspect,3.444444444448259e-05,9.216076226773004e-05
32,300,64,20,100,10,0.03125,10,Slope,3.33333333333333e-05,0.0004357843554420389
32,300,64,20,100,10,0.03125,10,Horizontal_Distance_To_Hydrology,5.0062050136521483e-05,0.0002893790209329412
32,300,64,20,100,10,0.03125,10,Vertical_Distance_To_Hydrology,8.47619047618764e-06,3.306735820338576e-05
32,300,64,20,100,10,0.03125,10,Horizontal_Distance_To_Roadways,3.4611961969145052e-06,1.8427088776431398e-05
32,300,64,20,100,10,0.03125,10,Hillshade_9am,2.84776902887641e-05,0.0007937942897465757
32,300,64,20,100,10,0.03125,10,Hillshade_Noon,3.6559139784326213e-06,0.00020407888146746259
32,300,64,20,100,10,0.03125,10,Hillshade_3pm,2.379032258063269e-05,0.0003152908696766045
32,300,64,20,100,10,0.03125,10,Horizontal_Distance_To_Fire_Points,0.00014605232585160726,4.9845750639964135e-05
32,300,64,20,100,10,0.03125,10,Cover_Type,0.0003388888888888886,0.00021039644888715944
32,300,64,20,100,11,0.03125,11,Id,0.0,0.0
32,300,64,20,100,11,0.03125,11,Elevation,7.094662638462946e-05,0.0004997166366834492
32,300,64,20,100,11,0.03125,11,Aspect,9.111111111113562e-05,0.00012484534327243796
32,300,64,20,100,11,0.03125,11,Slope,4.153005464481873e-05,0.00023870987274933825
32,300,64,20,100,11,0.03125,11,Horizontal_Distance_To_Hydrology,7.793497145694251e-05,0.0004789392465943702
32,300,64,20,100,11,0.03125,11,Vertical_Distance_To_Hydrology,1.5571428571427808e-05,0.0002173222580435884
32,300,64,20,100,11,0.03125,11,Horizontal_Distance_To_Roadways,6.072783476186505e-05,0.00024100572746381225
32,300,64,20,100,11,0.03125,11,Hillshade_9am,2.99212598425059e-05,0.0008973945519116421
32,300,64,20,100,11,0.03125,11,Hillshade_Noon,4.946236559120617e-06,0.0001947323579271109
32,300,64,20,100,11,0.03125,11,Hillshade_3pm,2.1639784946267304e-05,0.00031090660788999134
32,300,64,20,100,11,0.03125,11,Horizontal_Distance_To_Fire_Points,0.00021534922626521337,8.647068787727762e-06
32,300,64,20,100,11,0.03125,11,Cover_Type,0.0003388888888888886,0.00016998758108739947
32,300,64,20,100,12,0.03125,12,Id,0.0,0.0
32,300,64,20,100,12,0.03125,12,Elevation,5.548841893256653e-05,0.0006455096171803602
32,300,64,20,100,12,0.03125,12,Aspect,9.768518518519109e-05,0.0001118550460059055
32,300,64,20,100,12,0.03125,12,Slope,9.836065573747569e-06,0.0005385779096780884
32,300,64,20,100,12,0.03125,12,Horizontal_Distance_To_Hydrology,3.5691238520724453e-05,1.9810126912954533e-05
32,300,64,20,100,12,0.03125,12,Vertical_Distance_To_Hydrology,2.0476190476190124e-05,0.00016530897506203434
32,300,64,20,100,12,0.03125,12,Horizontal_Distance_To_Roadways,1.7844597442416603e-06,0.00016720882538447766
32,300,64,20,100,12,0.03125,12,Hillshade_9am,2.7165354330715286e-05,0.0007909452761570003
32,300,64,20,100,12,0.03125,12,Hillshade_Noon,3.01075268827199e-06,3.609412355956424e-05
32,300,64,20,100,12,0.03125,12,Hillshade_3pm,1.9354838709746915e-05,0.00025936861227828927
32,300,64,20,100,12,0.03125,12,Horizontal_Distance_To_Fire_Points,0.00015097820530696144,7.729578167324082e-05
32,300,64,20,100,12,0.03125,12,Cover_Type,0.00037222222222221824,0.00026413265237101906
32,300,64,20,100,13,0.03125,13,Id,0.0,0.0
32,300,64,20,100,13,0.03125,13,Elevation,5.1174890902926154e-05,0.0004674278026464885
32,300,64,20,100,13,0.03125,13,Aspect,9.370370370373533e-05,0.00011662169606635312
32,300,64,20,100,13,0.03125,13,Slope,4.863387978143361e-05,0.00038996089153825925
32,300,64,20,100,13,0.03125,13,Horizontal_Distance_To_Hydrology,0.00015182427401340612,0.0006304626114345909
32,300,64,20,100,13,0.03125,13,Vertical_Distance_To_Hydrology,2.3047619047622853e-05,8.298451461543839e-05
32,300,64,20,100,13,0.03125,13,Horizontal_Distance_To_Roadways,4.954803053722286e-05,0.00010729391176743391
32,300,64,20,100,13,0.03125,13,Hillshade_9am,2.4803149606339317e-05,0.0007249730916751391
32,300,64,20,100,13,0.03125,13,Hillshade_Noon,5.806451612912614e-06,4.862343973960747e-05
32,300,64,20,100,13,0.03125,13,Hillshade_3pm,1.4516129032281536e-05,0.00025264667380419357
32,300,64,20,100,13,0.03125,13,Horizontal_Distance_To_Fire_Points,6.366931548866341e-05,3.955647609960487e-05
32,300,64,20,100,13,0.03125,13,Cover_Type,0.000200000000000052,7.04977490575304e-05
32,300,64,20,100,14,0.03125,14,Id,0.0,0.0
32,300,64,20,100,14,0.03125,14,Elevation,1.2319570325649502e-05,0.00035710321072874977
32,300,64,20,100,14,0.03125,14,Aspect,7.416666666668133e-05,0.00012085136643044348
32,300,64,20,100,14,0.03125,14,Slope,3.551912568304528e-05,0.0006301594727691321
32,300,64,20,100,14,0.03125,14,Horizontal_Distance_To_Hydrology,7.421196326624322e-06,0.0004893789320385264
32,300,64,20,100,14,0.03125,14,Vertical_Distance_To_Hydrology,9.285714285718021e-06,0.00020156732113072373
32,300,64,20,100,14,0.03125,14,Horizontal_Distance_To_Roadways,4.201208374314714e-06,0.00012866828465221456
32,300,64,20,100,14,0.03125,14,Hillshade_9am,2.3097112860875857e-05,0.0007313968690343719
32,300,64,20,100,14,0.03125,14,Hillshade_Noon,4.946236559120617e-06,0.0001342001349346132
32,300,64,20,100,14,0.03125,14,Hillshade_3pm,1.2768817204381144e-05,0.000273364687141637
32,300,64,20,100,14,0.03125,14,Horizontal_Distance_To_Fire_Points,0.0001945257679260258,9.263307193371316e-05
32,300,64,20,100,14,0.03125,14,Cover_Type,0.0003055555555555589,0.00021725334749787175
32,300,64,20,100,15,0.03125,15,Id,0.0,0.0
32,300,64,20,100,15,0.03125,15,Elevation,3.628734474653311e-05,0.0006600570772703256
32,300,64,20,100,15,0.03125,15,Aspect,3.7962962962960016e-05,3.597956385937924e-05
32,300,64,20,100,15,0.03125,15,Slope,7.759562841531384e-05,0.0005054802561925423
32,300,64,20,100,15,0.03125,15,Horizontal_Distance_To_Hydrology,0.00017550260610573972,0.0009954912500634557
32,300,64,20,100,15,0.03125,15,Vertical_Distance_To_Hydrology,6.619047619044035e-06,0.00017871826439246622
32,300,64,20,100,15,0.03125,15,Horizontal_Distance_To_Roadways,0.00012716500398109445,0.0003494811854627373
32,300,64,20,100,15,0.03125,15,Hillshade_9am,2.2834645669266095e-05,0.0007064903738682102
32,300,64,20,100,15,0.03125,15,Hillshade_Noon,1.4193548387201219e-05,0.00024098017646134173
32,300,64,20,100,15,0.03125,15,Hillshade_3pm,1.5322580645211532e-05,0.0002623125287365855
32,300,64,20,100,15,0.03125,15,Horizontal_Distance_To_Fire_Points,0.0001852409498582567,8.506428569027964e-05
32,300,64,20,100,15,0.03125,15,Cover_Type,0.00031111111111115086,9.150377153116855e-05
32,300,64,20,100,16,0.03125,16,Id,0.0,0.0
32,300,64,20,100,16,0.03125,16,Elevation,3.475998657261287e-05,0.0006203483561953986
32,300,64,20,100,16,0.03125,16,Aspect,9.546296296297404e-05,0.00016288838942726523
32,300,64,20,100,16,0.03125,16,Slope,3.33333333333333e-05,0.00042519605822174283
32,300,64,20,100,16,0.03125,16,Horizontal_Distance_To_Hydrology,2.7599900719787802e-05,0.00021269128637687692
32,300,64,20,100,16,0.03125,16,Vertical_Distance_To_Hydrology,2.4999999999997565e-05,0.00024097579566669327
32,300,64,20,100,16,0.03125,16,Horizontal_Distance_To_Roadways,7.900332537119588e-05,0.00023899407788940946
32,300,64,20,100,16,0.03125,16,Hillshade_9am,2.9527559055091256e-05,0.0007150208366755342
32,300,64,20,100,16,0.03125,16,Hillshade_Noon,5.376344086016616e-06,0.00015482159330222782
32,300,64,20,100,16,0.03125,16,Hillshade_3pm,2.7553763440858076e-05,0.00028150743376797414
32,300,64,20,100,16,0.03125,16,Horizontal_Distance_To_Fire_Points,0.00016947813560113593,0.00014205659456573638
32,300,64,20,100,16,0.03125,16,Cover_Type,0.0003166666666666688,0.0001476191661363554
32,300,64,20,100,17,0.03125,17,Id,0.0,0.0
32,300,64,20,100,17,0.03125,17,Elevation,8.009399127220738e-05,0.000548329542621973
32,300,64,20,100,17,0.03125,17,Aspect,6.768518518522153e-05,0.00013046652396984666
32,300,64,20,100,17,0.03125,17,Slope,7.486338797815204e-05,0.00017089627783841148
32,300,64,20,100,17,0.03125,17,Horizontal_Distance_To_Hydrology,0.00015172499379498633,0.0004730660387223505
32,300,64,20,100,17,0.03125,17,Vertical_Distance_To_Hydrology,2.9142857142860276e-05,0.00032467162191366934
32,300,64,20,100,17,0.03125,17,Horizontal_Distance_To_Roadways,6.417966371598721e-05,0.0004348778719422964
32,300,64,20,100,17,0.03125,17,Hillshade_9am,2.7427821522325048e-05,0.0008128414739477426
32,300,64,20,100,17,0.03125,17,Hillshade_Noon,1.0967741935481231e-05,2.079178956111593e-05
32,300,64,20,100,17,0.03125,17,Hillshade_3pm,1.4381720430126535e-05,0.00022639891272612916
32,300,64,20,100,17,0.03125,17,Horizontal_Distance_To_Fire_Points,0.00023771086017010032,4.458079312599626e-05
32,300,64,20,100,17,0.03125,17,Cover_Type,0.000294444444444449,9.492992494247675e-05
32,300,64,20,100,18,0.03125,18,Id,0.0,0.0
32,300,64,20,100,18,0.03125,18,Elevation,3.294729775085767e-05,0.00046663728891925495
32,300,64,20,100,18,0.03125,18,Aspect,5.6018518518562307e-05,7.551473391600167e-05
32,300,64,20,100,18,0.03125,18,Slope,2.131147540984464e-05,0.0004629882489917699
32,300,64,20,100,18,0.03125,18,Horizontal_Distance_To_Hydrology,0.00016944651278232384,0.0009317284898251978
32,300,64,20,100,18,0.03125,18,Vertical_Distance_To_Hydrology,5.428571428568928e-06,0.0001271219447365101
32,300,64,20,100,18,0.03125,18,Horizontal_Distance_To_Roadways,4.7463819024904175e-05,0.0001368261694412719
32,300,64,20,100,18,0.03125,18,Hillshade_9am,2.572178477686159e-05,0.0006797939182829172
32,300,64,20,100,18,0.03125,18,Hillshade_Noon,1.6559139784945844e-05,0.0003001700683779807
32,300,64,20,100,18,0.03125,18,Hillshade_3pm,1.1693548387141149e-05,0.00022627265709738604
32,300,64,20,100,18,0.03125,18,Horizontal_Distance_To_Fire_Points,0.00011705004879412323,1.2940938284702265e-05
32,300,64,20,100,18,0.03125,18,Cover_Type,0.0002888888888889311,1.1733553449670329e-05
32,300,64,20,100,19,0.03125,19,Id,0.0,0.0
32,300,64,20,100,19,0.03125,19,Elevation,0.00010028533064792032,0.000844702508395435
32,300,64,20,100,19,0.03125,19,Aspect,7.138888888889028e-05,7.449630055362162e-05
32,300,64,20,100,19,0.03125,19,Slope,1.147540983606795e-05,0.0005903540012267721
32,300,64,20,100,19,0.03125,19,Horizontal_Distance_To_Hydrology,4.0704889550753854e-05,0.00027485105802531594
32,300,64,20,100,19,0.03125,19,Vertical_Distance_To_Hydrology,5.999999999996167e-06,3.155653676008353e-05
32,300,64,20,100,19,0.03125,19,Horizontal_Distance_To_Roadways,3.024214322514325e-05,5.5533232333434126e-05
32,300,64,20,100,19,0.03125,19,Hillshade_9am,2.178477690293894e-05,0.0006682815777206901
32,300,64,20,100,19,0.03125,19,Hillshade_Noon,1.0537634408585231e-05,0.0002785072740952124
32,300,64,20,100,19,0.03125,19,Hillshade_3pm,1.8010752688196918e-05,0.00025635548158770683
32,300,64,20,100,19,0.03125,19,Horizontal_Distance_To_Fire_Points,0.00019846182443424362,9.359460018085347e-05
32,300,64,20,100,19,0.03125,19,Cover_Type,0.00027222222222222925,6.243975565365261e-05
32,300,64,20,101,0,0.03125,0,Id,0.0,0.0
32,300,64,20,101,0,0.03125,0,Elevation,1.2722390063715556e-05,0.00036887361803636154
32,300,64,20,101,0,0.03125,0,Aspect,0.00011601851851850142,0.0001377910586865935
32,300,64,20,101,0,0.03125,0,Slope,4.6448087431692515e-05,0.00044656995492510526
32,300,64,20,101,0,0.03125,0,Horizontal_Distance_To_Hydrology,0.00010126582278480691,0.0001042757280457364
32,300,64,20,101,0,0.03125,0,Vertical_Distance_To_Hydrology,9.028571428571703e-05,0.0010389413794102316
32,300,64,20,101,0,0.03125,0,Horizontal_Distance_To_Roadways,7.279284342658174e-05,0.00021377169691903604
32,300,64,20,101,0,0.03125,0,Hillshade_9am,8.136482939678856e-06,3.539419254707026e-05
32,300,64,20,101,0,0.03125,0,Hillshade_Noon,1.0537634408585231e-05,0.00014626094658749103
32,300,64,20,101,0,0.03125,0,Hillshade_3pm,6.854838709675769e-06,0.0002352677598435387
32,300,64,20,101,0,0.03125,0,Horizontal_Distance_To_Fire_Points,0.00019219759282499788,0.00023028897550903424
32,300,64,20,101,0,0.03125,0,Cover_Type,0.00040000000000002994,0.0005747211869185638
32,300,64,20,102,0,0.03125,0,Id,0.0,0.0
32,300,64,20,102,0,0.03125,0,Elevation,7.160120845933028e-05,0.0004765667923825493
32,300,64,20,102,0,0.03125,0,Aspect,1.1574074074063548e-05,9.667646078767853e-05
32,300,64,20,102,0,0.03125,0,Slope,3.55191256830744e-05,0.000563187285388476
32,300,64,20,102,0,0.03125,0,Horizontal_Distance_To_Hydrology,5.415735914618912e-05,4.533469999440117e-05
32,300,64,20,102,0,0.03125,0,Vertical_Distance_To_Hydrology,3.980952380952577e-05,0.00042656199937470343
32,300,64,20,102,0,0.03125,0,Horizontal_Distance_To_Roadways,5.979579410802053e-05,0.0004219123492188272
32,300,64,20,102,0,0.03125,0,Hillshade_9am,2.7559055117906137e-06,1.6479725402454894e-05
32,300,64,20,102,0,0.03125,0,Hillshade_Noon,7.956989247392606e-06,7.99629753968493e-05
32,300,64,20,102,0,0.03125,0,Hillshade_3pm,1.4919354838746535e-05,0.00010879630549565267
32,300,64,20,102,0,0.03125,0,Horizontal_Distance_To_Fire_Points,4.4114503462003666e-05,6.40024314647993e-05
32,300,64,20,102,0,0.03125,0,Cover_Type,0.00042777777777776765,0.0003674040150999342
32,300,64,20,103,0,0.03125,0,Id,0.0,0.0
32,300,64,20,103,0,0.03125,0,Elevation,5.468277945620544e-05,0.0005789405007314167
32,300,64,20,103,0,0.03125,0,Aspect,2.0370370370257106e-06,4.312617707512927e-05
32,300,64,20,103,0,0.03125,0,Slope,6.830601092898698e-05,0.0002152107228620138
32,300,64,20,103,0,0.03125,0,Horizontal_Distance_To_Hydrology,7.719036981881535e-05,0.00014198906221799443
32,300,64,20,103,0,0.03125,0,Vertical_Distance_To_Hydrology,1.895238095238077e-05,0.0016242146174310819
32,300,64,20,103,0,0.03125,0,Horizontal_Distance_To_Roadways,5.681701091283501e-05,0.0003154904716855557
32,300,64,20,103,0,0.03125,0,Hillshade_9am,1.2467191601016151e-05,9.670819815152898e-05
